flag;numero_de_nos;numero_de_arestas;densidade;longest_path;transitividade;grau_medio;maior_grau
True;83;82;0,024096385542168676;3;0;1,0121951219512195;2
True;56;55;0,03571428571428571;3;0;1,1636363636363636;10
True;53;52;0,03773584905660377;3;0;1,0192307692307692;2
True;42;41;0,047619047619047616;3;0;1,3902439024390243;16
True;91;90;0,02197802197802198;4;0;1,3666666666666667;30
True;56;55;0,03571428571428571;4;0;1,1090909090909091;4
True;104;103;0,019230769230769232;3;0;1,3495145631067962;37
True;43;42;0,046511627906976744;3;0;1,3571428571428572;16
True;72;71;0,027777777777777776;3;0;1,0140845070422535;2
True;136;135;0,014705882352941176;4;0;1,3555555555555556;46
True;182;181;0,01098901098901099;5;0;1,3314917127071824;30
True;113;112;0,017699115044247787;3;0;1,0178571428571428;2
True;84;83;0,023809523809523808;3;0;1,0240963855421688;2
True;18;17;0,1111111111111111;3;0;1,0588235294117647;2
True;60;59;0,03333333333333333;3;0;1,0169491525423728;2
True;81;80;0,024691358024691357;7;0;1,3375;17
True;75;74;0,02666666666666667;3;0;1,0405405405405406;2
True;55;54;0,03636363636363636;4;0;1,0555555555555556;3
True;108;107;0,018518518518518517;3;0;1,0654205607476634;7
True;91;90;0,02197802197802198;6;0;1,1444444444444444;6
True;142;141;0,014084507042253521;4;0;1,3900709219858156;55
True;71;70;0,028169014084507043;4;0;1,7714285714285714;45
True;67;66;0,029850746268656716;3;0;1,0303030303030303;2
True;56;55;0,03571428571428571;3;0;1,018181818181818;2
True;24;23;0,08333333333333333;3;0;1,0434782608695652;2
True;33;32;0,06060606060606061;3;0;1,21875;8
True;51;50;0,0392156862745098;3;0;1,14;8
True;41;40;0,04878048780487805;3;0;1,025;2
True;169;168;0,011834319526627219;3;0;1,1488095238095237;26
True;39;38;0,05128205128205128;3;0;1,1578947368421053;7
True;93;92;0,021505376344086023;3;0;1,1304347826086956;8
True;89;88;0,02247191011235955;3;0;1,1477272727272727;14
True;60;59;0,03333333333333333;3;0;1,0169491525423728;2
True;27;26;0,07407407407407407;3;0;1,0384615384615385;2
True;63;62;0,031746031746031744;3;0;1,0483870967741935;2
True;96;95;0,020833333333333332;3;0;1,2842105263157895;28
True;124;123;0,016129032258064516;4;0;1,4959349593495934;31
True;127;126;0,015748031496062992;3;0;1,0952380952380953;13
True;181;180;0,011049723756906077;5;0;1,55;80
True;40;39;0,05;3;0;1,0256410256410255;2
True;73;72;0,0273972602739726;3;0;1,1527777777777777;8
True;171;170;0,011695906432748537;5;0;1,4529411764705882;38
True;55;54;0,03636363636363636;4;0;1,0555555555555556;3
True;63;62;0,031746031746031744;3;0;1,0161290322580645;2
True;61;60;0,03278688524590164;3;0;1,0166666666666666;2
True;103;102;0,019417475728155338;3;0;1,1176470588235294;11
True;117;116;0,017094017094017096;5;0;1,0258620689655173;2
True;60;59;0,03333333333333333;3;0;1,0508474576271187;4
True;49;48;0,04081632653061224;3;0;1,0416666666666667;2
True;20;19;0,1;3;0;1,0526315789473684;2
True;15;14;0,13333333333333333;3;0;1,0714285714285714;2
True;89;88;0,02247191011235955;3;0;1,0113636363636365;2
True;65;64;0,03076923076923077;3;0;1,015625;2
True;71;70;0,028169014084507043;3;0;1,0142857142857142;2
True;19;18;0,10526315789473684;3;0;1,0555555555555556;2
True;113;112;0,017699115044247787;3;0;1,0892857142857142;11
True;103;102;0,019417475728155338;3;0;1,088235294117647;9
True;110;109;0,01818181818181818;3;0;1,2293577981651376;25
True;113;112;0,017699115044247787;6;0;1,3839285714285714;30
True;89;88;0,02247191011235955;4;0;1,1818181818181819;14
True;44;43;0,045454545454545456;3;0;1,0232558139534884;2
True;89;88;0,02247191011235955;3;0;1,2954545454545454;26
True;171;170;0,011695906432748537;5;0;1,7588235294117647;41
True;91;90;0,02197802197802198;5;0;1,3555555555555556;22
True;59;58;0,03389830508474576;3;0;1,0172413793103448;2
True;69;68;0,028985507246376812;4;0;1,3235294117647058;22
True;109;108;0,01834862385321101;3;0;1,1111111111111112;3
True;36;35;0,05555555555555555;3;0;1,0857142857142856;4
True;73;72;0,0273972602739726;3;0;1,1388888888888888;11
True;63;62;0,031746031746031744;3;0;1,0161290322580645;2
True;86;85;0,023255813953488372;3;0;1,1411764705882352;10
True;57;56;0,03508771929824561;3;0;1,0178571428571428;2
True;117;116;0,017094017094017096;4;0;1,543103448275862;32
True;53;52;0,03773584905660377;5;0;1,1153846153846154;3
True;122;121;0,01639344262295082;3;0;1,0165289256198347;2
True;155;154;0,012903225806451613;3;0;1,3376623376623376;48
True;35;34;0,05714285714285714;3;0;1,0294117647058822;2
True;117;116;0,017094017094017096;3;0;1,0689655172413792;9
True;31;30;0,06451612903225806;5;0;1,1;2
True;97;96;0,020618556701030927;4;0;1,6458333333333333;57
True;81;80;0,024691358024691357;4;0;1,125;7
True;62;61;0,03225806451612903;3;0;1,0327868852459017;2
True;7;6;0,2857142857142857;3;0;1,5;2
True;96;95;0,020833333333333332;3;0;1,0210526315789474;2
True;89;88;0,02247191011235955;4;0;1,0227272727272727;2
True;83;82;0,024096385542168676;4;0;1,4146341463414633;32
True;97;96;0,020618556701030927;4;0;1,1458333333333333;9
True;108;107;0,018518518518518517;4;0;1,02803738317757;2
True;182;181;0,01098901098901099;5;0;1,5359116022099448;92
True;149;148;0,013422818791946308;4;0;1,3108108108108107;43
True;69;68;0,028985507246376812;3;0;1,0147058823529411;2
True;91;90;0,02197802197802198;3;0;1,011111111111111;2
True;72;71;0,027777777777777776;3;0;1,267605633802817;18
True;61;60;0,03278688524590164;3;0;1,1333333333333333;4
True;34;33;0,058823529411764705;3;0;1,0909090909090908;2
True;94;93;0,02127659574468085;3;0;1,010752688172043;2
True;125;124;0,016;5;0;1,6935483870967742;79
True;50;49;0,04;6;0;1,3265306122448979;8
True;47;46;0,0425531914893617;3;0;1,0217391304347827;2
True;141;140;0,014184397163120567;4;0;1,207142857142857;29
True;59;58;0,03389830508474576;4;0;1,1896551724137931;11
True;138;137;0,014492753623188406;3;0;1,1824817518248176;26
True;56;55;0,03571428571428571;3;0;1,0545454545454545;3
True;54;53;0,037037037037037035;4;0;1,0754716981132075;2
True;104;103;0,019230769230769232;4;0;1,058252427184466;3
True;31;30;0,06451612903225806;3;0;1,0333333333333334;2
True;49;48;0,04081632653061224;3;0;1,0208333333333333;2
True;172;171;0,011627906976744186;7;0;1,6140350877192982;72
True;106;105;0,018867924528301886;5;0;1,1333333333333333;3
True;105;104;0,01904761904761905;3;0;1,25;26
True;90;89;0,022222222222222223;7;0;1,5280898876404494;40
True;31;30;0,06451612903225806;3;0;1,0333333333333334;2
True;129;128;0,015503875968992248;4;0;1,2109375;27
True;136;135;0,014705882352941176;6;0;1,7185185185185186;64
True;36;35;0,05555555555555555;3;0;1,0285714285714285;2
True;83;82;0,024096385542168676;5;0;1,1951219512195121;10
True;64;63;0,03125;3;0;1,0158730158730158;2
True;134;133;0,014925373134328358;4;0;1,8421052631578947;34
True;92;91;0,021739130434782608;3;0;1,010989010989011;2
True;61;60;0,03278688524590164;3;0;1,0166666666666666;2
True;74;73;0,02702702702702703;6;0;1,0547945205479452;2
True;63;62;0,031746031746031744;3;0;1,1451612903225807;10
True;68;67;0,029411764705882353;4;0;1,164179104477612;4
True;75;74;0,02666666666666667;4;0;1,5810810810810811;40
True;149;148;0,013422818791946308;3;0;1,1756756756756757;24
True;13;12;0,15384615384615385;3;0;1,0833333333333333;2
True;145;144;0,013793103448275862;4;0;1,2847222222222223;40
True;50;49;0,04;3;0;1,0408163265306123;2
True;90;89;0,022222222222222223;3;0;1,0112359550561798;2
True;54;53;0,037037037037037035;3;0;1,0566037735849056;3
True;137;136;0,014598540145985401;3;0;1,3897058823529411;44
True;58;57;0,034482758620689655;3;0;1,0175438596491229;2
True;53;52;0,03773584905660377;3;0;1,0192307692307692;2
True;94;93;0,02127659574468085;4;0;1,2688172043010753;23
True;94;93;0,02127659574468085;6;0;1,4946236559139785;36
True;33;32;0,06060606060606061;4;0;1,125;3
True;25;24;0,08;3;0;1,0416666666666667;2
True;101;100;0,019801980198019802;3;0;1,33;34
True;54;53;0,037037037037037035;3;0;1,0188679245283019;2
True;103;102;0,019417475728155338;3;0;1,0392156862745099;3
True;33;32;0,06060606060606061;3;0;1,03125;2
True;22;21;0,09090909090909091;4;0;1,0952380952380953;2
True;22;21;0,09090909090909091;3;0;1,0952380952380953;3
True;67;66;0,029850746268656716;6;0;1,4242424242424243;4
True;59;58;0,03389830508474576;3;0;1,0172413793103448;2
True;64;63;0,03125;4;0;1,0634920634920635;3
True;138;137;0,014492753623188406;3;0;1,197080291970803;17
True;70;69;0,02857142857142857;4;0;1,0579710144927537;2
True;64;63;0,03125;3;0;1,0317460317460319;2
True;53;52;0,03773584905660377;3;0;1,0384615384615385;2
True;62;61;0,03225806451612903;3;0;1,2459016393442623;16
True;39;38;0,05128205128205128;3;0;1,0263157894736843;2
True;184;183;0,010869565217391304;4;0;1,2185792349726776;36
True;45;44;0,044444444444444446;3;0;1,0454545454545454;2
True;58;57;0,034482758620689655;4;0;1,0526315789473684;2
True;85;84;0,023529411764705882;3;0;1,1428571428571428;13
True;48;47;0,041666666666666664;3;0;1,0212765957446808;2
True;54;53;0,037037037037037035;3;0;1,0566037735849056;3
True;69;68;0,028985507246376812;4;0;1,2058823529411764;6
True;119;118;0,01680672268907563;3;0;1,0847457627118644;10
True;70;69;0,02857142857142857;3;0;1,2318840579710144;17
True;33;32;0,06060606060606061;3;0;1,03125;2
True;4;3;0,5;3;0;1,3333333333333333;2
True;70;69;0,02857142857142857;3;0;1,0144927536231885;2
True;84;83;0,023809523809523808;4;0;1,2289156626506024;19
True;178;177;0,011235955056179775;4;0;1,2259887005649717;28
True;18;17;0,1111111111111111;5;0;1,3529411764705883;5
True;19;18;0,10526315789473684;3;0;1,1666666666666667;3
True;91;90;0,02197802197802198;3;0;1,0222222222222221;2
True;85;84;0,023529411764705882;4;0;1,0595238095238095;3
True;72;71;0,027777777777777776;4;0;1,056338028169014;2
True;65;64;0,03076923076923077;3;0;1,03125;2
True;190;189;0,010526315789473684;6;0;1,7142857142857142;59
True;62;61;0,03225806451612903;3;0;1,0491803278688525;4
True;74;73;0,02702702702702703;3;0;1,178082191780822;10
True;85;84;0,023529411764705882;6;0;1,5;40
True;126;125;0,015873015873015872;3;0;1,288;35
True;65;64;0,03076923076923077;3;0;1,015625;2
True;67;66;0,029850746268656716;3;0;1,0454545454545454;3
True;111;110;0,018018018018018018;4;0;1,3545454545454545;37
True;26;25;0,07692307692307693;3;0;1,2;6
True;120;119;0,016666666666666666;3;0;1,2100840336134453;26
True;160;159;0,0125;4;0;1,4591194968553458;41
True;57;56;0,03508771929824561;3;0;1,0178571428571428;2
True;105;104;0,01904761904761905;3;0;1,0288461538461537;2
True;74;73;0,02702702702702703;4;0;1,2191780821917808;16
True;85;84;0,023529411764705882;4;0;1,1666666666666667;9
True;113;112;0,017699115044247787;3;0;1,0625;4
True;100;99;0,02;3;0;1,4444444444444444;44
True;86;85;0,023255813953488372;3;0;1,035294117647059;2
True;192;191;0,010416666666666666;3;0;1,0890052356020943;17
True;75;74;0,02666666666666667;3;0;1,3108108108108107;24
True;6;5;0,3333333333333333;3;0;1,4;2
True;27;26;0,07407407407407407;3;0;1,0384615384615385;2
True;15;14;0,13333333333333333;3;0;1,0714285714285714;2
True;52;51;0,038461538461538464;3;0;1,0196078431372548;2
True;130;129;0,015384615384615385;6;0;1,434108527131783;24
True;76;75;0,02631578947368421;3;0;1,0266666666666666;3
True;28;27;0,07142857142857142;3;0;1,037037037037037;2
True;68;67;0,029411764705882353;3;0;1,0149253731343284;2
True;115;114;0,017391304347826087;5;0;1,5964912280701755;65
True;67;66;0,029850746268656716;3;0;1,0606060606060606;3
True;21;20;0,09523809523809523;3;0;1,05;2
True;64;63;0,03125;3;0;1,0317460317460319;2
True;76;75;0,02631578947368421;4;0;1,04;2
True;89;88;0,02247191011235955;4;0;1,125;6
True;75;74;0,02666666666666667;3;0;1,0135135135135136;2
True;49;48;0,04081632653061224;3;0;1,0416666666666667;3
True;33;32;0,06060606060606061;3;0;1,03125;2
True;104;103;0,019230769230769232;4;0;1,5533980582524272;53
True;68;67;0,029411764705882353;3;0;1,1791044776119404;12
True;71;70;0,028169014084507043;3;0;1,3;22
True;161;160;0,012422360248447204;4;0;1,2375;29
True;35;34;0,05714285714285714;3;0;1,0294117647058822;2
True;74;73;0,02702702702702703;5;0;1,2054794520547945;14
True;166;165;0,012048192771084338;4;0;1,509090909090909;81
True;86;85;0,023255813953488372;4;0;1,0823529411764705;4
True;144;143;0,013888888888888888;4;0;1,5524475524475525;51
True;19;18;0,10526315789473684;3;0;1,6666666666666667;13
True;34;33;0,058823529411764705;3;0;1,0303030303030303;2
True;68;67;0,029411764705882353;3;0;1,0149253731343284;2
True;85;84;0,023529411764705882;3;0;1,2261904761904763;20
True;15;14;0,13333333333333333;3;0;1,1428571428571428;3
True;69;68;0,028985507246376812;4;0;1,0588235294117647;3
True;68;67;0,029411764705882353;3;0;1,0149253731343284;2
True;156;155;0,01282051282051282;4;0;1,0903225806451613;14
True;50;49;0,04;3;0;1,1020408163265305;6
True;69;68;0,028985507246376812;5;0;1,1764705882352942;6
True;88;87;0,022727272727272728;4;0;1,3103448275862069;27
True;29;28;0,06896551724137931;3;0;1,0357142857142858;2
True;33;32;0,06060606060606061;3;0;1,0625;3
True;64;63;0,03125;3;0;1,0158730158730158;2
True;36;35;0,05555555555555555;3;0;1,0285714285714285;2
True;75;74;0,02666666666666667;3;0;1,0405405405405406;2
True;106;105;0,018867924528301886;4;0;1,1904761904761905;16
True;59;58;0,03389830508474576;3;0;1,0172413793103448;2
True;82;81;0,024390243902439025;3;0;1,0987654320987654;9
True;102;101;0,0196078431372549;3;0;1,0594059405940595;3
True;81;80;0,024691358024691357;3;0;1,025;2
True;25;24;0,08;3;0;1,0416666666666667;2
True;137;136;0,014598540145985401;4;0;1,4264705882352942;55
True;109;108;0,01834862385321101;3;0;1,1203703703703705;10
True;128;127;0,015625;6;0;1,078740157480315;8
True;85;84;0,023529411764705882;3;0;1,0119047619047619;2
True;107;106;0,018691588785046728;3;0;1,0943396226415094;9
True;110;109;0,01818181818181818;3;0;1,1009174311926606;11
True;59;58;0,03389830508474576;3;0;1,0172413793103448;2
True;50;49;0,04;3;0;1,0204081632653061;2
True;28;27;0,07142857142857142;3;0;1,037037037037037;2
True;132;131;0,015151515151515152;3;0;1,3282442748091603;44
True;75;74;0,02666666666666667;3;0;1,0135135135135136;2
True;139;138;0,014388489208633094;4;0;1,0217391304347827;2
True;82;81;0,024390243902439025;3;0;1,0246913580246915;2
True;81;80;0,024691358024691357;3;0;1,0125;2
True;54;53;0,037037037037037035;3;0;1,1132075471698113;7
True;85;84;0,023529411764705882;4;0;1,3214285714285714;23
True;163;162;0,012269938650306749;5;0;1,2160493827160495;13
True;30;29;0,06666666666666667;3;0;1,2758620689655173;2
True;91;90;0,02197802197802198;3;0;1,011111111111111;2
True;64;63;0,03125;3;0;1,2063492063492063;11
True;83;82;0,024096385542168676;3;0;1,0121951219512195;2
True;141;140;0,014184397163120567;3;0;1,2642857142857142;38
True;128;127;0,015625;5;0;1,4488188976377954;25
True;80;79;0,025;4;0;1,2911392405063291;23
True;95;94;0,021052631578947368;4;0;1,8297872340425532;74
True;49;48;0,04081632653061224;3;0;1,0416666666666667;2
True;73;72;0,0273972602739726;3;0;1,0138888888888888;2
True;27;26;0,07407407407407407;3;0;1,0769230769230769;3
True;123;122;0,016260162601626018;3;0;1,0327868852459017;3
True;70;69;0,02857142857142857;3;0;1,0144927536231885;2
True;69;68;0,028985507246376812;3;0;1,0441176470588236;3
True;28;27;0,07142857142857142;3;0;1,037037037037037;2
True;96;95;0,020833333333333332;3;0;1,0315789473684212;2
True;34;33;0,058823529411764705;3;0;1,3636363636363635;13
True;142;141;0,014084507042253521;3;0;1,4326241134751774;50
True;58;57;0,034482758620689655;3;0;1,0350877192982457;2
True;131;130;0,015267175572519083;5;0;1,5923076923076922;54
True;119;118;0,01680672268907563;3;0;1,0508474576271187;5
True;29;28;0,06896551724137931;3;0;1,1071428571428572;2
True;27;26;0,07407407407407407;3;0;1,0384615384615385;2
True;79;78;0,02531645569620253;3;0;1,0128205128205128;2
True;29;28;0,06896551724137931;3;0;1,1785714285714286;2
True;83;82;0,024096385542168676;4;0;1,1951219512195121;16
True;59;58;0,03389830508474576;3;0;1,1724137931034482;11
True;81;80;0,024691358024691357;3;0;1,025;2
True;78;77;0,02564102564102564;4;0;1,3506493506493507;25
True;66;65;0,030303030303030304;3;0;1,2923076923076924;19
True;95;94;0,021052631578947368;3;0;1,0106382978723405;2
True;57;56;0,03508771929824561;3;0;1,3392857142857142;20
True;51;50;0,0392156862745098;3;0;1,04;3
True;54;53;0,037037037037037035;3;0;1,0188679245283019;2
True;104;103;0,019230769230769232;3;0;1,0970873786407767;10
True;76;75;0,02631578947368421;3;0;1,0133333333333334;2
True;138;137;0,014492753623188406;6;0;1,5912408759124088;42
True;74;73;0,02702702702702703;3;0;1,0136986301369864;2
True;55;54;0,03636363636363636;3;0;1,0185185185185186;2
True;68;67;0,029411764705882353;3;0;1,0149253731343284;2
True;55;54;0,03636363636363636;3;0;1,037037037037037;2
True;91;90;0,02197802197802198;3;0;1,1555555555555554;14
True;157;156;0,012738853503184714;6;0;1,4038461538461537;39
True;119;118;0,01680672268907563;3;0;1,1355932203389831;16
True;66;65;0,030303030303030304;3;0;1,323076923076923;22
True;61;60;0,03278688524590164;4;0;1,0666666666666667;2
True;119;118;0,01680672268907563;3;0;1,0932203389830508;12
True;40;39;0,05;3;0;1,0512820512820513;2
True;108;107;0,018518518518518517;3;0;1,0093457943925233;2
True;103;102;0,019417475728155338;3;0;1,0686274509803921;8
True;28;27;0,07142857142857142;3;0;1,037037037037037;2
True;77;76;0,025974025974025976;3;0;1,013157894736842;2
True;105;104;0,01904761904761905;3;0;1,0961538461538463;2
True;76;75;0,02631578947368421;3;0;1,0533333333333332;2
True;20;19;0,1;3;0;1,0526315789473684;2
True;84;83;0,023809523809523808;3;0;1,3855421686746987;32
True;66;65;0,030303030303030304;3;0;1,0769230769230769;3
True;88;87;0,022727272727272728;3;0;1,0804597701149425;5
True;167;166;0,011976047904191617;3;0;1,4096385542168675;29
True;44;43;0,045454545454545456;3;0;1,0232558139534884;2
True;43;42;0,046511627906976744;3;0;1,0238095238095237;2
True;43;42;0,046511627906976744;3;0;1,0476190476190477;2
True;74;73;0,02702702702702703;5;0;1,2054794520547945;3
True;32;31;0,0625;3;0;1,032258064516129;2
True;89;88;0,02247191011235955;3;0;1,0681818181818181;7
True;135;134;0,014814814814814815;3;0;1,1940298507462686;22
True;66;65;0,030303030303030304;4;0;1,4615384615384615;18
True;115;114;0,017391304347826087;3;0;1,0263157894736843;4
True;24;23;0,08333333333333333;3;0;1,0434782608695652;2
True;75;74;0,02666666666666667;3;0;1,027027027027027;2
True;149;148;0,013422818791946308;4;0;1,6554054054054055;92
True;3;2;0,6666666666666666;3;0;1,5;2
True;105;104;0,01904761904761905;3;0;1,0192307692307692;3
True;99;98;0,020202020202020204;3;0;1,163265306122449;15
True;67;66;0,029850746268656716;4;0;1,5151515151515151;11
True;136;135;0,014705882352941176;4;0;1,0888888888888888;4
True;117;116;0,017094017094017096;3;0;1,2413793103448276;27
True;109;108;0,01834862385321101;6;0;1,4444444444444444;22
True;29;28;0,06896551724137931;3;0;1,25;8
True;146;145;0,0136986301369863;4;0;1,1379310344827587;7
True;117;116;0,017094017094017096;3;0;1,0086206896551724;2
True;57;56;0,03508771929824561;4;0;1,2678571428571428;4
True;100;99;0,02;3;0;1,0707070707070707;5
True;26;25;0,07692307692307693;3;0;1,04;2
True;30;29;0,06666666666666667;3;0;1,0689655172413792;2
True;67;66;0,029850746268656716;6;0;1,696969696969697;36
True;50;49;0,04;4;0;1,0612244897959184;2
True;17;16;0,11764705882352941;4;0;1,25;3
True;31;30;0,06451612903225806;3;0;1,3333333333333333;11
True;59;58;0,03389830508474576;3;0;1,0172413793103448;2
True;53;52;0,03773584905660377;3;0;1,0192307692307692;2
True;87;86;0,022988505747126436;3;0;1,0116279069767442;2
True;80;79;0,025;3;0;1,0126582278481013;2
True;27;26;0,07407407407407407;3;0;1,0384615384615385;2
True;141;140;0,014184397163120567;4;0;1,3785714285714286;52
True;69;68;0,028985507246376812;3;0;1,1764705882352942;7
True;125;124;0,016;3;0;1,2419354838709677;12
True;197;196;0,01015228426395939;3;0;1,0765306122448979;10
True;55;54;0,03636363636363636;4;0;1,0740740740740742;4
True;70;69;0,02857142857142857;3;0;1,0144927536231885;2
True;31;30;0,06451612903225806;3;0;1,0666666666666667;3
True;93;92;0,021505376344086023;3;0;1,0869565217391304;9
True;82;81;0,024390243902439025;5;0;1,1481481481481481;3
True;23;22;0,08695652173913043;6;0;1,5;8
True;81;80;0,024691358024691357;4;0;1,1875;15
True;47;46;0,0425531914893617;3;0;1,0217391304347827;2
True;23;22;0,08695652173913043;3;0;1,3636363636363635;9
True;62;61;0,03225806451612903;3;0;1,0491803278688525;2
True;83;82;0,024096385542168676;3;0;1,0609756097560976;4
True;74;73;0,02702702702702703;3;0;1,0136986301369864;2
True;65;64;0,03076923076923077;4;0;1,265625;7
True;108;107;0,018518518518518517;3;0;1,02803738317757;2
True;184;183;0,010869565217391304;5;0;1,3770491803278688;24
True;70;69;0,02857142857142857;3;0;1,0579710144927537;3
True;139;138;0,014388489208633094;5;0;1,5942028985507246;71
True;43;42;0,046511627906976744;3;0;1,0238095238095237;2
True;86;85;0,023255813953488372;3;0;1,011764705882353;2
True;77;76;0,025974025974025976;3;0;1,3157894736842106;25
True;35;34;0,05714285714285714;3;0;1,0588235294117647;2
True;166;165;0,012048192771084338;5;0;1,3333333333333333;32
True;134;133;0,014925373134328358;4;0;1,4586466165413534;40
True;121;120;0,01652892561983471;6;0;1,325;20
True;53;52;0,03773584905660377;3;0;1,0769230769230769;2
True;148;147;0,013513513513513514;4;0;1,183673469387755;12
True;170;169;0,011764705882352941;4;0;1,106508875739645;9
True;86;85;0,023255813953488372;3;0;1,2941176470588236;23
True;46;45;0,043478260869565216;3;0;1,3333333333333333;16
True;58;57;0,034482758620689655;3;0;1,0175438596491229;2
True;32;31;0,0625;3;0;1,064516129032258;2
True;61;60;0,03278688524590164;3;0;1,0166666666666666;2
True;164;163;0,012195121951219513;4;0;1,3006134969325154;47
True;56;55;0,03571428571428571;3;0;1,0545454545454545;2
True;21;20;0,09523809523809523;3;0;1,05;2
True;52;51;0,038461538461538464;3;0;1,0196078431372548;2
True;106;105;0,018867924528301886;4;0;1,276190476190476;28
True;27;26;0,07407407407407407;4;0;1,0769230769230769;2
True;53;52;0,03773584905660377;3;0;1,0192307692307692;2
True;62;61;0,03225806451612903;3;0;1,2622950819672132;8
True;127;126;0,015748031496062992;3;0;1,126984126984127;15
True;43;42;0,046511627906976744;3;0;1,0476190476190477;2
True;46;45;0,043478260869565216;3;0;1,0222222222222221;2
True;24;23;0,08333333333333333;5;0;1,2173913043478262;3
True;22;21;0,09090909090909091;3;0;1,0476190476190477;2
True;99;98;0,020202020202020204;4;0;1,1020408163265305;9
True;28;27;0,07142857142857142;3;0;1,0740740740740742;2
True;43;42;0,046511627906976744;3;0;1,0238095238095237;2
True;31;30;0,06451612903225806;3;0;1,0666666666666667;3
True;102;101;0,0196078431372549;3;0;1,00990099009901;2
True;70;69;0,02857142857142857;3;0;1,144927536231884;11
True;137;136;0,014598540145985401;6;0;1,2426470588235294;26
True;53;52;0,03773584905660377;4;0;1,0769230769230769;3
True;91;90;0,02197802197802198;4;0;1,0333333333333334;2
True;20;19;0,1;3;0;1,0526315789473684;2
True;82;81;0,024390243902439025;3;0;1,2839506172839505;23
